2022-04-19 02:57:40+00:00,b'Tangkap saja mafia minyak goreng.\n#HukumBerkeadilan\n#ProJustisia\n#TegakkanHukum\n#MinyakGoreng https://t.co/5qsFnDOtf1',Claudia
2022-04-19 02:46:41+00:00,b'@OposisiCerdas Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 01:09:23+00:00,b'#TurunkanHargaMinyakGoreng &amp; bongkar mafia minyak goreng - Tandatangani Petisi! https://t.co/OiXEx3TxQm lewat @/ChangeOrg_ID',Is Choliza
2022-04-18 20:59:47+00:00,b'@KompasTV Mafia minyak goreng 50% nya ada disana ..basmi habis .',LikPetruk@mbahdarmo
2022-04-18 20:07:40+00:00,b'TAPI\n1. Tunda pemilu= NO\n2. 3 periode = NO\nSekali lagi bertanya pak @jokowi \n@Kemendag \n@DPR_RI \n@KemenkeuRI \n@erickthohir\nNegara kalah sama mafia minyak goreng? BLT adalah bendera surrender dari negara terhadap mafia \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nApa yg terjadi di sana para pemimpinku?',situmorang patar
2022-04-18 20:04:34+00:00,"b'@dryadirakhmadi @galuhlalenta94 @msaid_didu Oh minyak goreng,, yg tau mafia nya bisa dpt 16 ton ,,\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 sampe skrg misteri beli dmn,'",Fero S
2022-04-18 20:01:40+00:00,b'@FeroS62733512 @galuhlalenta94 @msaid_didu Kirain gw presiden hebat..lawan mafia minyak goreng kagak mampu.',logik
2022-04-18 19:50:18+00:00,b'Mafia Minyak Goreng? Enggak Ada Tuh! https://t.co/B9oFNi2vQk',baraNews
2022-04-18 19:48:01+00:00,"b'@MaryanaNunung Ada juga yang dengan uangnya yang sangat banyak, bikin runyam, jadi mafia minyak goreng lah, jadi mafia migas lah ....'",Dedi Hernawan
2022-04-18 18:31:44+00:00,"b'You must be know, \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\nNegara kalah dari kartel minyak goreng, para oligarki lah yang mengendalikan.\n\nNegara kalah dengan mafia, negara apa ini ?\xf0\x9f\x98\xa5 https://t.co/b1oUnhQ53e'",𝐖𝐚𝐫 𝐆𝐨𝐧𝐳𝐨🌈™ 😕🇮🇩🇯🇴
2022-04-18 15:26:25+00:00,"b'@KompasTV Jaksa akan dipahlawankan oleh rakyat, jika sanggup membersihkan mafia minyak goreng.'",@rex_tuwex
2022-04-18 15:14:04+00:00,b'@IMCMushroom Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 15:12:58+00:00,b'@muannas_alaidid Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
